model_code	model_name	임베딩용 요약텍스트	임베딩용 요약 텍스트2	임베딩용 요약 텍스트3
1569	RS6	아우디 RS6 | 브랜드국가 독일 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=RS6 | 브랜드=Audi | 구분=수입 | 브랜드국가=독일 | 바디=승용(세단/해치/왜건) | 차급=승용(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=높음 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=아우디 | 모델=RS6 | 연식=2002.0~2010 | 별명=독3사 감성(비공식) | 태그=#아우디 #수입차 | 한줄=수입차 선호 수요에서 자주 비교되는 라인업.
3201	RS6(C8)	아우디 RS6(C8) | 브랜드국가 독일 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=RS6(C8) | 브랜드=Audi | 구분=수입 | 브랜드국가=독일 | 바디=승용(세단/해치/왜건) | 차급=승용(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=높음 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=아우디 | 모델=RS6(C8) | 연식=2019.0~현재 | 별명=독3사 감성(비공식) | 태그=#아우디 #수입차 | 한줄=수입차 선호 수요에서 자주 비교되는 라인업.
2045	Q3	아우디 Q3 | 브랜드국가 독일 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=Q3 | 브랜드=Audi | 구분=수입 | 브랜드국가=독일 | 바디=SUV/크로스오버 | 차급=소형/준중형 SUV | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=높음 | 태그=패밀리;레저/캠핑;눈길/험로(구동옵션 확인) | 장점=시야 좋음/공간 활용; 패밀리·레저 무난; 노면 대응력(구동/타이어에 좌우) | 단점=동급 세단 대비 연비 불리; 타이어/유지비 상승 가능; 도심 주차 부담(차급별)	제조사=아우디 | 모델=Q3 | 연식=2011.0~2015 | 별명=독3사 감성(비공식) | 태그=#아우디 #수입차 | 한줄=수입차 선호 수요에서 자주 비교되는 라인업.
2661	NEW Q3	아우디 NEW Q3 | 브랜드국가 독일 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=NEW Q3 | 바디=SUV/크로스오버 | 차급=SUV(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 태그=패밀리;레저/캠핑;눈길/험로(구동옵션 확인) | 장점=시야 좋음/공간 활용; 패밀리·레저 무난; 노면 대응력(구동/타이어에 좌우) | 단점=동급 세단 대비 연비 불리; 타이어/유지비 상승 가능; 도심 주차 부담(차급별)	제조사=아우디 | 모델=NEW Q3 | 연식=2015.0~2020 | 별명=독3사 감성(비공식) | 태그=#아우디 #수입차 | 한줄=수입차 선호 수요에서 자주 비교되는 라인업.
3090	The New Q3(F3)	아우디 The New Q3(F3) | 브랜드국가 독일 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=The New Q3(F3) | 바디=SUV/크로스오버 | 차급=SUV(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 태그=패밀리;레저/캠핑;눈길/험로(구동옵션 확인) | 장점=시야 좋음/공간 활용; 패밀리·레저 무난; 노면 대응력(구동/타이어에 좌우) | 단점=동급 세단 대비 연비 불리; 타이어/유지비 상승 가능; 도심 주차 부담(차급별)	제조사=아우디 | 모델=The New Q3(F3) | 연식=2020.0~현재 | 별명=독3사 감성(비공식) | 태그=#아우디 #수입차 | 한줄=수입차 선호 수요에서 자주 비교되는 라인업.
1565	Q5	아우디 Q5 | 브랜드국가 독일 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=Q5 | 브랜드=Audi | 구분=수입 | 브랜드국가=독일 | 바디=SUV/크로스오버 | 차급=중형 SUV | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=높음 | 태그=패밀리;레저/캠핑;눈길/험로(구동옵션 확인) | 장점=시야 좋음/공간 활용; 패밀리·레저 무난; 노면 대응력(구동/타이어에 좌우) | 단점=동급 세단 대비 연비 불리; 타이어/유지비 상승 가능; 도심 주차 부담(차급별)	제조사=아우디 | 모델=Q5 | 연식=2008.0~2020 | 별명=독3사 감성(비공식) | 태그=#아우디 #수입차 | 한줄=수입차 선호 수요에서 자주 비교되는 라인업.
3089	The New Q5(FY)	아우디 The New Q5(FY) | 브랜드국가 독일 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=The New Q5(FY) | 바디=SUV/크로스오버 | 차급=SUV(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 태그=패밀리;레저/캠핑;눈길/험로(구동옵션 확인) | 장점=시야 좋음/공간 활용; 패밀리·레저 무난; 노면 대응력(구동/타이어에 좌우) | 단점=동급 세단 대비 연비 불리; 타이어/유지비 상승 가능; 도심 주차 부담(차급별)	제조사=아우디 | 모델=The New Q5(FY) | 연식=2020.0~현재 | 별명=독3사 감성(비공식) | 태그=#아우디 #수입차 | 한줄=수입차 선호 수요에서 자주 비교되는 라인업.
1561	Q7	아우디 Q7 | 브랜드국가 독일 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=Q7 | 브랜드=Audi | 구분=수입 | 브랜드국가=독일 | 바디=SUV/크로스오버 | 차급=대형 SUV(3열) | 인승=6~7인 | 3열=있음/옵션 | 연비등급=적정 | 유지비=높음 | 태그=패밀리;레저/캠핑;눈길/험로(구동옵션 확인);7인 가능 | 장점=시야 좋음/공간 활용; 패밀리·레저 무난; 노면 대응력(구동/타이어에 좌우) | 단점=동급 세단 대비 연비 불리; 타이어/유지비 상승 가능; 도심 주차 부담(차급별)	제조사=아우디 | 모델=Q7 | 연식=2005.0~2015 | 별명=독3사 감성(비공식) | 태그=#아우디 #수입차 | 한줄=수입차 선호 수요에서 자주 비교되는 라인업.
2777	뉴 Q7	아우디 뉴 Q7 | 브랜드국가 독일 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=뉴 Q7 | 바디=SUV/크로스오버 | 차급=SUV(급 미상) | 인승=6~7인 | 3열=있음/옵션 | 연비등급=적정 | 태그=패밀리;레저/캠핑;눈길/험로(구동옵션 확인) | 장점=시야 좋음/공간 활용; 패밀리·레저 무난; 노면 대응력(구동/타이어에 좌우) | 단점=동급 세단 대비 연비 불리; 타이어/유지비 상승 가능; 도심 주차 부담(차급별)	제조사=아우디 | 모델=뉴 Q7 | 연식=2016.0~현재 | 별명=독3사 감성(비공식) | 태그=#아우디 #수입차 | 한줄=수입차 선호 수요에서 자주 비교되는 라인업.
1566	R8	아우디 R8 | 브랜드국가 독일 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=R8 | 브랜드=Audi | 구분=수입 | 브랜드국가=독일 | 바디=승용(세단/해치/왜건) | 차급=승용(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=높음 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=아우디 | 모델=R8 | 연식=2006.0~2016 | 별명=독3사 감성(비공식) | 태그=#아우디 #수입차 | 한줄=수입차 선호 수요에서 자주 비교되는 라인업.
2942	R8 (4S)	아우디 R8 (4S) | 브랜드국가 독일 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=R8 (4S) | 브랜드=Audi | 구분=수입 | 브랜드국가=독일 | 바디=승용(세단/해치/왜건) | 차급=승용(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=높음 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=아우디 | 모델=R8 (4S) | 연식=2016.0~현재 | 별명=독3사 감성(비공식) | 태그=#아우디 #수입차 | 한줄=수입차 선호 수요에서 자주 비교되는 라인업.
1555	올로드 콰트로	아우디 올로드 콰트로 | 브랜드국가 독일 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=올로드 콰트로 | 브랜드=Audi | 구분=수입 | 브랜드국가=독일 | 바디=승용(세단/해치/왜건) | 차급=승용(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=높음 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=아우디 | 모델=올로드 콰트로 | 연식=1999.0~현재 | 별명=독3사 감성(비공식) | 태그=#아우디 #수입차 | 한줄=수입차 선호 수요에서 자주 비교되는 라인업.
2513	SQ5	아우디 SQ5 | 브랜드국가 독일 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=SQ5 | 바디=SUV/크로스오버 | 차급=SUV(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 태그=패밀리;레저/캠핑;눈길/험로(구동옵션 확인) | 장점=시야 좋음/공간 활용; 패밀리·레저 무난; 노면 대응력(구동/타이어에 좌우) | 단점=동급 세단 대비 연비 불리; 타이어/유지비 상승 가능; 도심 주차 부담(차급별)	제조사=아우디 | 모델=SQ5 | 연식=2013.0~현재 | 별명=독3사 감성(비공식) | 태그=#아우디 #수입차 | 한줄=수입차 선호 수요에서 자주 비교되는 라인업.
3116	SQ5(FY)	아우디 SQ5(FY) | 브랜드국가 독일 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=SQ5(FY) | 바디=SUV/크로스오버 | 차급=SUV(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 태그=패밀리;레저/캠핑;눈길/험로(구동옵션 확인) | 장점=시야 좋음/공간 활용; 패밀리·레저 무난; 노면 대응력(구동/타이어에 좌우) | 단점=동급 세단 대비 연비 불리; 타이어/유지비 상승 가능; 도심 주차 부담(차급별)	제조사=아우디 | 모델=SQ5(FY) | 연식=2020.0~현재 | 별명=독3사 감성(비공식) | 태그=#아우디 #수입차 | 한줄=수입차 선호 수요에서 자주 비교되는 라인업.
2540	RS7	아우디 RS7 | 브랜드국가 독일 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=RS7 | 브랜드=Audi | 구분=수입 | 브랜드국가=독일 | 바디=승용(세단/해치/왜건) | 차급=승용(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=높음 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=아우디 | 모델=RS7 | 연식=2014.0~2021 | 별명=독3사 감성(비공식) | 태그=#아우디 #수입차 | 한줄=수입차 선호 수요에서 자주 비교되는 라인업.
3200	RS7(4K8)	아우디 RS7(4K8) | 브랜드국가 독일 | 세단 | 준대형세단 | 5인 | 3열 없음 | 동력원 가솔린/디젤/하이브리드/전기(라인업별 상이) | 연비 적정~나쁨 | 유지비 적정~높음 | #패밀리세단 #장거리 #편안함 | 장점 정숙성 우수/승차감 중심 세팅 | 단점 유지비 증가/도심 연비 부담	모델=RS7(4K8) | 브랜드=Kia | 구분=국산 | 브랜드국가=한국 | 바디=승용(세단/해치/왜건) | 차급=승용(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=낮음~보통 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=아우디 | 모델=RS7(4K8) | 연식=2021.0~현재 | 별명=준대형 감성 세단 | 태그=#K8 #준대형세단 #패밀리세단 | 한줄=편안함과 감성으로 ‘준대형’ 수요에 맞는 선택지.
2679	A1	아우디 A1 | 브랜드국가 독일 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=A1 | 브랜드=Audi | 구분=수입 | 브랜드국가=독일 | 바디=승용(세단/해치/왜건) | 차급=승용(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=높음 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=아우디 | 모델=A1 | 연식=2010.0~2015 | 별명=독3사 감성(비공식) | 태그=#아우디 #수입차 | 한줄=수입차 선호 수요에서 자주 비교되는 라인업.
2745	뉴 A1	아우디 뉴 A1 | 브랜드국가 독일 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=뉴 A1 | 바디=승용(세단/해치/왜건) | 차급=승용(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=아우디 | 모델=뉴 A1 | 연식=2015.0~현재 | 별명=독3사 감성(비공식) | 태그=#아우디 #수입차 | 한줄=수입차 선호 수요에서 자주 비교되는 라인업.
2725	RS3	아우디 RS3 | 브랜드국가 독일 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=RS3 | 브랜드=Audi | 구분=수입 | 브랜드국가=독일 | 바디=승용(세단/해치/왜건) | 차급=승용(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=높음 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=아우디 | 모델=RS3 | 연식=nan~nan | 별명=독3사 감성(비공식) | 태그=#아우디 #수입차 | 한줄=수입차 선호 수요에서 자주 비교되는 라인업.
